"shoppingcartitemid","shoppingcartitemstudentid","shoppingcartitemclassid","shoppingcartitemquantity","shoppingcartid","shoppingcartaddtime"
"2992","544712006","265","1","10mdu8tuttmpji4hjgegio70ns","2024-02-06 01:49:59"
"2993","544712006","257","1","10mdu8tuttmpji4hjgegio70ns","2024-02-06 01:50:29"
"2994","544712006","264","1","10mdu8tuttmpji4hjgegio70ns","2024-02-06 01:51:14"
"2995","181","263","1","c0oaomdknpnl8o3crpamg9klmh","2024-02-06 03:29:10"
"2996","560369149","263","1","u771f017phr2fuau6fm4gt5d2n","2024-02-06 04:44:13"
"2997","88","247","2","hrd1q0mn5ni5280o9d6gq8i2vn","2024-02-06 08:49:15"
"2998","88","255","1","hrd1q0mn5ni5280o9d6gq8i2vn","2024-02-06 08:49:43"
"2999","88","266","1","hrd1q0mn5ni5280o9d6gq8i2vn","2024-02-06 08:50:31"
"3000","88","267","1","hrd1q0mn5ni5280o9d6gq8i2vn","2024-02-06 08:50:59"
"3001","855860406","263","1","hesln9uk79hmmv3dr7cfet7a21","2024-02-06 09:38:50"
"3002","988187365","260","1","ogh4131tbsitipcin71gpslr7c","2024-02-06 10:26:14"
"3003","128","260","1","5juhmeoeus4r16gcj7q9hpg0i8","2024-02-06 10:48:04"
"3004","128","274","1","5juhmeoeus4r16gcj7q9hpg0i8","2024-02-06 10:48:17"
"3005","181","263","1","rarphutkmfvhchovsrfrbef4gv","2024-02-06 11:02:29"
"3006","175897300","263","2","sl2l44njf489iarkpjf9gk0a03","2024-02-06 11:46:48"
"3007","302621139","263","1","3j7leg517nrenjlu3lelehari4","2024-02-06 12:09:57"
"3008","383097747","246","1","2nlpo34area10h8n0s5lr1e1fd","2024-02-06 14:53:36"
"3009","305364244","246","2","qu2qtqdruvjgejca08k0qa8ppf","2024-02-06 15:41:03"
"3010","192242699","246","1","hsmbji06cetpovm5gmr2edtj0c","2024-02-06 23:12:40"
"3011","112775108","263","1","s3vclhb9ain677gstsvum2nb2l","2024-02-06 23:30:22"
"3012","758909445","263","1","m80hg3f71tgd1tmgukukfrvpka","2024-02-07 00:03:56"
"3013","233561394","265","1","f9lk9evdde4ioco17ns7kr5g7a","2024-02-07 00:32:07"
"3014","112898305","246","1","9dd89396folog5si65n9on24fq","2024-02-07 12:27:36"
"3015","112898305","248","1","9dd89396folog5si65n9on24fq","2024-02-07 12:27:43"
"3016","774313593","246","1","dr27inedpgonrkg3tj8q8jao01","2024-02-07 14:07:29"
"3017","774313593","248","1","dr27inedpgonrkg3tj8q8jao01","2024-02-07 14:07:37"
"3018","842077602","269","2","q98lv7pcr24aopg6jpkvrql7gk","2024-02-07 15:33:52"
"3019","792810677","248","2","7n7lvvtq4vu488ku3u4s4tli85","2024-02-07 15:41:24"
"3021","792810677","247","1","apbl795oq1de4ulrs43k54o4mk","2024-02-07 15:54:55"
"3022","405929982","241","1","gcq5h0n8h3ahj137rrikn4boe5","2024-02-07 16:10:49"
"3023","842077602","247","2","pumjl1rkddrku202d0nnr84an9","2024-02-07 16:12:33"
"3024","364741131","247","2","40rfp00tqk36er3ms9les8cut9","2024-02-07 16:12:58"
"3025","799774395","260","1","ek0a154ofhbb3np9uag1k7rc4k","2024-02-07 16:13:31"
"3026","669769031","247","2","k5t5hrvjcpal2pi22g9qmpn7u0","2024-02-07 17:09:10"
"3027","16","260","1","kc8ta97o89eb6um341dh7dv67e","2024-02-07 17:24:16"
"3028","737767471","246","2","c7uf39364e6opi5pk7h6a6qii6","2024-02-07 17:45:06"
"3029","98","263","2","bovo8um5vbtu4n0jl9f8q1df74","2024-02-07 19:12:39"
"3030","98","265","1","bovo8um5vbtu4n0jl9f8q1df74","2024-02-07 19:12:41"
"3031","248910160","263","1","sh1800e4ashlmrlec4g60gt768","2024-02-07 19:26:46"
"3032","399","270","1","71v5p1abj9tficr6m1vtl6frsg","2024-02-07 21:39:35"
"3033","681973736","246","2","ldskt90lr5jd7s4ceel5i65b26","2024-02-08 05:29:45"
"3034","645629258","246","2","s7jln9j8nja2gqtiotr9ccblce","2024-02-08 09:21:00"
"3035","470619204","265","1","9eqqgm5mcag6rhtih0pgu8vfbc","2024-02-08 09:33:59"
"3036","745090222","246","1","3us6rf4a6o61qufhd138s8raoc","2024-02-08 10:27:35"
"3037","295780163","274","1","p617nvd3k4cq18eeq35ac1459f","2024-02-08 12:12:16"
"3038","776085455","247","1","0s9q46krpqtuh71md8tbe08k9t","2024-02-08 12:50:46"
"3039","214297038","263","1","h03ajq69khvqfehccn58fjmbj6","2024-02-08 13:17:19"
"3040","581813205","270","2","d4ukd4ce4eua9u7pksuoeiqcs6","2024-02-08 15:22:02"
"3041","930135900","259","1","vbetvp3fnm3ghfa3uasmhdlomr","2024-02-08 15:24:35"
"3042","513616955","259","1","4dsvs5kokh7ava2fedrjj4jrj9","2024-02-08 15:29:21"
"3043","96","263","1","50o9eaetmc4i6s7sn953h3dfig","2024-02-08 17:53:15"
"3044","213299992","263","2","v70u4t2j9jr2in54c5o1kbsrtn","2024-02-08 18:13:04"
"3045","507660218","274","1","kr5d8mbib0kbk05stuinssgg9f","2024-02-08 18:34:33"
"3046","122","257","1","9ppkk5rbt6rv971gnfo5bd29d1","2024-02-08 22:05:59"
"3047","998290873","247","2","15fd76fr8buvnsnh1fovd338p7","2024-02-08 23:43:25"
"3048","88","266","1","baomh0o4f70ar5u67ien1t6d8m","2024-02-08 23:45:34"
"3049","185542769","265","1","q7ong1cfh1k4tqel6aqtng0odr","2024-02-09 00:04:03"
"3051","181","266","1","3kohms4j005rh5i0e9o5mvebgu","2024-02-09 01:42:12"
"3053","96","263","1","jn33nm7jdi0m9krgju10udtgd3","2024-02-09 09:59:46"
"3054","96","265","1","jn33nm7jdi0m9krgju10udtgd3","2024-02-09 09:59:49"
"3055","659309553","246","2","6gce9jslc1cpt6oklbsvj99cp7","2024-02-09 10:35:49"
"3056","381758337","246","2","8avs4qb3mhv4sqhcqtilsdrqgr","2024-02-09 10:41:45"
"3057","352120082","246","2","egive6gqd4e3bkgj1epqhakrrp","2024-02-09 10:43:40"
"3058","103596786","248","1","t0mkl9l461h3gcthohbu8f0i4l","2024-02-09 15:09:41"
"3059","118505880","248","1","vqjmulphesvu2rj5p3kn48rv1s","2024-02-09 15:25:12"
"3060","376","248","1","7addn3vuctvej404e3si1sjuj2","2024-02-09 15:26:49"
"3061","370","246","1","hlpp73rdo9ihpsals56l4f3nnp","2024-02-09 15:58:35"
"3062","370","248","1","hlpp73rdo9ihpsals56l4f3nnp","2024-02-09 15:58:37"
"3063","909188839","263","1","kn3d8k89gi45d5baniuivjv2tv","2024-02-09 16:43:54"
"3064","141545340","247","1","f7ev7hh4l3p5s7b0rgqg7fteu9","2024-02-09 17:03:01"
"3065","879566631","246","1","oj27daghjd2uos2jvh2uhc1fq9","2024-02-09 17:58:27"
"3067","105144433","246","1","6fo0gqllja74l4a5g8rg6d7r75","2024-02-09 18:52:23"
"3068","43","265","1","vf6fv11dbtql878vo7bm25s8ri","2024-02-09 19:35:05"
"3069","43","263","1","vf6fv11dbtql878vo7bm25s8ri","2024-02-09 19:35:11"
"3070","957228955","265","1","fhosjf1brdcq788ls0blif8e5e","2024-02-09 21:17:37"
"3071","957228955","257","1","fhosjf1brdcq788ls0blif8e5e","2024-02-09 21:18:29"
"3072","957228955","264","1","fhosjf1brdcq788ls0blif8e5e","2024-02-09 21:21:07"
"3073","957228955","266","1","fhosjf1brdcq788ls0blif8e5e","2024-02-09 21:22:40"
"3074","671053730","248","1","canp7em8pb7gmnnl4pn14j5ej6","2024-02-09 21:40:38"
"3075","537386491","246","1","45gfkm1t400qjf6dk09at5q6u1","2024-02-09 22:33:14"
"3076","600585010","257","1","bicjmd0bfrpi4g6o2te404canv","2024-02-09 23:51:45"
"3080","591393559","272","1","kv9t20dk7ib4utqkhlsgjv4aq8","2024-02-10 00:16:57"
"3081","591393559","275","1","kv9t20dk7ib4utqkhlsgjv4aq8","2024-02-10 00:16:59"
"3082","591393559","266","1","kv9t20dk7ib4utqkhlsgjv4aq8","2024-02-10 00:17:21"
"3083","525008104","247","1","vgbkukd1ksu7urljp5nb4mmd5d","2024-02-10 01:03:14"
"3084","360633668","247","1","161tf29retnbb9a3i81j0f2enr","2024-02-10 01:34:12"
"3085","403","248","1","1768qf6oj2ro6agmo7aglhv6jf","2024-02-10 10:39:03"
"3086","722976379","270","1","k2mskahk3pl0343ej5s5a3e13j","2024-02-10 11:44:20"
"3087","577887476","265","1","1tob458vco8vjkphfoc8lujj9g","2024-02-10 12:25:39"
"3088","174","265","3","h9evf3u08pnouqisg4s3aje18u","2024-02-10 12:29:22"
"3089","858466147","248","1","ifd9755v17v2kgati9v2af40ja","2024-02-10 12:47:33"
"3090","171741060","250","2","lnn7ts77mc6f21ebtuaa8hdd6h","2024-02-10 14:44:17"
"3091","370","246","1","k850pd207tnshrtibvvev7qbg3","2024-02-10 14:58:19"
"3092","370","248","1","k850pd207tnshrtibvvev7qbg3","2024-02-10 15:00:55"
"3093","404","259","1","q7hnbs9bipg65ckbijffuemqjo","2024-02-10 17:17:00"
"3094","404","259","1","o2j67o70bp385j7l49jubkd2b7","2024-02-10 17:18:57"
"3095","486774323","255","2","jjdh9i64e9i4dvum4qqd224hk5","2024-02-10 17:43:13"
"3096","404","255","1","i0gh03uup6uvuqjnnml33bgkr4","2024-02-10 18:15:23"
"3097","181","278","1","k1jc897viuffsh7v2bvb09c8cb","2024-02-10 18:18:16"
"3098","569372501","255","2","olbdlhbgd4vjqt4rqvql2pmp2a","2024-02-10 21:30:52"
"3099","676517413","247","2","40uvonfcqbqfiggfqlo48sva7g","2024-02-10 21:32:06"
"3100","274771818","248","1","4laeeftgac3qd7ofv195fdbcb7","2024-02-10 22:08:38"
"3101","307916827","276","1","5ubsq04ht8ndjqi6306f6gf9ba","2024-02-10 23:29:05"
"3102","940495513","256","1","muf63qi7990afkpgbdde5dj1hh","2024-02-10 23:31:43"
"3103","763053947","266","1","fu7a533qaa89r8f1lvhdvo4dn0","2024-02-11 00:46:02"
"3105","77","247","1","pqh7ibqh7s18spgbt6lp89ki7g","2024-02-11 09:58:43"
"3106","609049387","261","2","7vkcpt61ssoe8cah21tp50vk2b","2024-02-11 13:13:42"
"3107","404","255","1","p550s1iuo68alutaog11lo135a","2024-02-11 16:28:44"
"3108","404","255","1","4qvacmm3oll4oq2pbncpjoi9h8","2024-02-11 18:15:14"
"3109","242884519","255","1","4qmgljchrqd0954lu4hk4l9ued","2024-02-11 21:51:42"
"3110","685603918","255","1","3jrvsh2jdllhse1c4goqbt6gg7","2024-02-11 21:58:41"
"3111","92","255","1","q4nuppqfsb06i7vt7m54r58s86","2024-02-11 23:02:12"
"3112","336","254","1","07ap0tqovtn3pphiuh0pj3ns32","2024-02-11 23:45:47"
"3113","336","255","1","07ap0tqovtn3pphiuh0pj3ns32","2024-02-11 23:48:25"
"3114","336","259","1","07ap0tqovtn3pphiuh0pj3ns32","2024-02-11 23:48:54"
"3115","119238968","255","1","1utls0ua0r55v256brnhb9ojkd","2024-02-12 00:12:14"
"3116","523911060","255","2","c85t3melmcdq41i6sngi588b3k","2024-02-12 10:41:29"
"3117","523911060","262","2","c85t3melmcdq41i6sngi588b3k","2024-02-12 10:41:45"
"3118","523911060","259","2","4onjmklpv8gpi0uj66sugt7gp0","2024-02-12 11:58:58"
"3119","782545900","255","1","usv3g3qktdghdtfvq6g5qfg6ks","2024-02-12 16:34:15"
"3120","998519722","261","1","88at2o1jpmnsdj2be7bbq7sk6h","2024-02-12 18:48:13"
"3121","495531942","278","1","o76osldv1r9b6iekjnfgfvcrqa","2024-02-12 22:21:35"
"3122","727293538","252","1","p3rtda1g6njir87vimdqh7jpub","2024-02-13 08:33:58"
"3123","155006093","262","2","6tjvijnke8kkk9p0utl4jj60ke","2024-02-13 16:01:56"
"3124","914835538","278","2","vlalrpa2bei47uutk2d4a3h4bq","2024-02-13 20:38:36"
"3125","158","278","2","uop3eh7iloq9l5hg7pmm9egqpe","2024-02-13 21:21:51"
"3126","683367062","270","2","dguhqm49too6c9hhr6va2iqj0i","2024-02-13 21:51:02"
"3127","948562363","278","1","o248r1mnmvtt1prhqfuujtfp4q","2024-02-14 00:10:27"
"3128","212919722","259","1","sdpbrovp8e8banm7p5or0i2r5h","2024-02-14 00:32:28"
"3129","802965265","256","1","1hik36u94iichrm3c4glmim9ud","2024-02-14 01:33:52"
"3130","663097919","262","1","8dhv6dap4neoi8arjcr6mhmepm","2024-02-14 11:14:46"
"3131","846425208","269","1","tlluf1ebnf5ebo87deobpci6uk","2024-02-14 11:30:03"
"3132","663097919","255","1","h5rj2djetclkln02dosjck02q0","2024-02-14 11:59:21"
"3135","781652040","275","2","3shi428amci3b9h13obigmq79u","2024-02-14 15:01:50"
"3136","529811962","275","1","15vk57g4152svuup38236u3m60","2024-02-14 15:31:53"
"3137","682856031","270","1","5icsd56fhfrp0ii4vcsit8b7rv","2024-02-14 16:26:41"
"3138","545827616","252","1","ba0123v22djmkv18bu7s0v1rsj","2024-02-14 18:53:01"
"3139","883000059","252","1","44s28bbq7voi3blopuin0o8mqo","2024-02-14 18:53:35"
"3140","535936217","256","1","ge186vmk0r7ctg4qf0961jqfe5","2024-02-14 19:14:30"
"3141","417164235","270","1","m5fgbiibo056jv7jrus137qjsk","2024-02-14 19:14:39"
"3142","51","254","1","oq5dsbbcpgvj3l9kfp2dtiop17","2024-02-14 20:20:00"
"3143","566407881","255","1","m2uf8s05kcddsf586kl62q2eta","2024-02-14 22:19:46"
"3144","833764455","266","1","m94kamnvkt5ss33g1hfgst3htj","2024-02-15 02:23:22"
"3145","248519703","283","1","j65q664jm04lbfeo9rvaldj3dg","2024-02-15 12:15:27"
"3146","922540726","283","1","6vl6u3stq2qv422t1q6ps4iim2","2024-02-15 13:30:15"
"3147","827122744","255","1","23mb9e111udukg1l423van3f9a","2024-02-15 14:53:57"
"3148","761382384","259","1","hqouag33js786ppnldotm43vsk","2024-02-15 15:03:54"
"3149","181","282","1","mf1jbsjdia06b1drdfoo4u8nvg","2024-02-15 15:38:10"
"3152","181","279","1","u1igot32ot68biap4vfh5pguho","2024-02-15 15:43:13"
"3153","128","256","1","289g3eqbm4emeqkp36vvl53p04","2024-02-15 17:18:32"
"3154","271220863","254","1","6fk63m50k61h7anqm68ajbg83g","2024-02-15 20:46:15"
"3155","271220863","255","1","6fk63m50k61h7anqm68ajbg83g","2024-02-15 20:46:21"
"3156","977857710","252","1","aamgj8k64dsdeeceerhuhc3h2o","2024-02-15 21:11:20"
"3157","686872244","252","1","4lrapa0qsivh5vove2b96vr1a6","2024-02-16 01:11:41"
"3158","774312441","252","1","cjlmhm2p03oekmmejuieili4i5","2024-02-16 01:12:22"
"3159","446066014","270","1","id5nkdls8km717le5fe07uo7fo","2024-02-16 03:48:01"
"3160","446066014","254","1","id5nkdls8km717le5fe07uo7fo","2024-02-16 03:48:04"
"3161","790828016","275","1","b3gi2nj6m78sqselp54572ucrn","2024-02-16 04:02:38"
"3162","538303745","259","1","k1dico5p143kr6s135jqog7in0","2024-02-16 08:36:06"
"3164","412","270","1","ofoq3kgm2rliaebmrpltg0bjhv","2024-02-16 10:38:58"
"3165","253417356","283","1","5m2ahpmrsfqc1aej2juig1givi","2024-02-16 13:44:10"
"3166","926608634","254","1","fjgcqgtp2jc54gb1e7sp3isuib","2024-02-16 16:42:24"
"3167","926608634","255","1","fjgcqgtp2jc54gb1e7sp3isuib","2024-02-16 16:42:55"
"3168","894217601","278","1","kg2ibro1nksdeb62asf814taqr","2024-02-16 17:25:59"
"3169","194712464","278","1","gj87l4960l0460me8378mlepk9","2024-02-16 18:11:54"
"3170","270575539","254","1","3m0v6ula16l6el72t3qg066j5h","2024-02-16 18:42:00"
"3171","270575539","266","1","3m0v6ula16l6el72t3qg066j5h","2024-02-16 18:42:07"
"3172","270575539","259","1","3m0v6ula16l6el72t3qg066j5h","2024-02-16 18:42:15"
"3173","390","281","1","ju5178lu2n0bda0tprv0n2ooqi","2024-02-16 20:53:28"
"3174","396359488","252","1","41708sucak6uagcmg7uainmrc9","2024-02-16 22:11:01"
"3175","396359488","254","1","41708sucak6uagcmg7uainmrc9","2024-02-16 22:11:04"
"3176","103691571","254","1","7us0cjusfk26igeb0aknp0aj9p","2024-02-17 04:17:03"
"3177","390","281","1","b0v0id77c9usv6rj3rgaepp79a","2024-02-17 06:56:49"
"3178","682501681","252","1","vd06jl6sok9uqdhk1tq1ro0jjn","2024-02-17 09:23:25"
"3179","903999220","262","3","neub2ngv87bcmjjgiie5valkkb","2024-02-17 10:04:27"
"3180","306840270","272","1","bc0rtt0tfsj2um0ion9chf62oo","2024-02-17 11:32:22"
"3181","770646666","252","1","mm1nlmhbn63vuaqg4dclarqsdl","2024-02-17 11:39:51"
"3182","544687645","275","1","bclj8sjms7furjir60upk1ol2s","2024-02-17 11:48:57"
"3183","728807391","262","1","268bt25t1btg2k690qh5r7hoeu","2024-02-17 12:26:19"
"3184","911246286","254","1","85nv3remcj7ta37o0clt8vav1h","2024-02-17 13:59:31"
"3185","693054777","254","1","50s6o6usl32td47gtfe7nlst2o","2024-02-17 14:15:48"
"3186","533364084","254","1","iljg1mcu40p92rv5a32pu7r5aj","2024-02-17 14:28:31"
"3187","174","254","3","8b5s254854q7h9lv3svfdgsb3n","2024-02-17 14:29:21"
"3188","697181316","257","2","4afrmtovsj762lkmjbskvan2kg","2024-02-17 16:18:41"
"3189","677509173","259","1","ku41rjahmkqc96crhbik8v6u3t","2024-02-17 17:17:12"
"3190","795552391","257","1","r9iashtvd5jhp2dlocb3ahbd9j","2024-02-17 18:19:19"
"3191","536518825","255","2","denta50jttidu4os0v11eqbvhb","2024-02-17 22:36:38"
"3192","477734731","257","1","2a3224josfek2mk80dladoculm","2024-02-17 22:51:22"
"3193","594305929","255","1","gu9o3agphpk4bhsg79gdfsnehd","2024-02-17 23:05:16"
"3194","615473255","283","1","6d0qi8u7r1d0sn4do8ddg6co7p","2024-02-17 23:50:59"
"3195","684601637","259","1","imveqlnjeg0e2e0q2u5j53knj9","2024-02-18 00:19:29"
"3196","409","262","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:28:18"
"3197","409","273","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:28:27"
"3198","409","259","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:28:31"
"3199","409","281","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:29:04"
"3200","409","255","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:30:39"
"3201","409","271","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:30:52"
"3202","409","276","1","qiu5qu67ulbqgmlru890bs9u1c","2024-02-18 04:31:27"
"3203","771980996","256","1","apuh8vtrma3e484ke2uu4ht7p0","2024-02-18 08:31:34"
"3204","771980996","257","1","apuh8vtrma3e484ke2uu4ht7p0","2024-02-18 08:31:51"
"3205","411","281","1","q0ljfbh68cu68uju2pufbcs7lr","2024-02-18 09:12:17"
"3206","411","271","1","q0ljfbh68cu68uju2pufbcs7lr","2024-02-18 09:15:17"
"3207","301370522","264","1","jbj2q7o9ng4p8cmlsubm17mn8g","2024-02-18 09:21:21"
"3208","531685496","262","2","bi4dt5ondm8rm2kph76ku3rodr","2024-02-18 10:53:31"
"3209","789845816","262","1","vd5d6jag1e6v9f4hmoi39kaql0","2024-02-18 11:00:42"
"3210","789845816","264","1","vd5d6jag1e6v9f4hmoi39kaql0","2024-02-18 11:00:59"
"3211","789845816","283","1","vd5d6jag1e6v9f4hmoi39kaql0","2024-02-18 11:01:12"
"3212","916810042","256","1","62t7f6l6f7nq981v193mhrinm6","2024-02-18 11:29:05"
"3213","938957230","256","1","ve1m894m81m4r1inef1rl4shnp","2024-02-18 12:26:36"
"3214","365427711","262","2","p2cso7rdvutmjr1ogdjo9bshsq","2024-02-18 13:31:54"
"3215","409","273","1","akrr66ajbvagi0uoc7i7sklblg","2024-02-18 14:41:51"
"3216","409","259","1","akrr66ajbvagi0uoc7i7sklblg","2024-02-18 14:41:57"
"3217","409","271","1","akrr66ajbvagi0uoc7i7sklblg","2024-02-18 14:43:08"
"3218","409","281","1","akrr66ajbvagi0uoc7i7sklblg","2024-02-18 14:43:22"
"3219","605824946","257","1","loesni8lf4pi6ugd4llsfe8olo","2024-02-18 15:04:19"
"3220","336","282","1","prka7egc7lnlr9fbc7nb04f708","2024-02-18 19:39:16"
"3221","554054837","266","1","da29vunsssuh1cs72f11hpo22h","2024-02-19 04:50:25"
"3222","554054837","262","1","da29vunsssuh1cs72f11hpo22h","2024-02-19 04:50:36"
"3223","554054837","264","1","da29vunsssuh1cs72f11hpo22h","2024-02-19 04:51:41"
"3224","395589466","261","1","t92mmlvlmj8upb1uu32n0u08k2","2024-02-19 07:07:52"
"3225","238846842","262","2","11bh4u6cjss4hr0baofm05pe5b","2024-02-19 09:46:28"
"3226","687224543","276","1","kc4tufd0a0cn1hg4qnegtb7f6b","2024-02-19 12:49:17"
"3227","321835528","280","2","geef1sp2s28gobk68679hol3od","2024-02-19 14:48:19"
"3228","321835528","282","2","geef1sp2s28gobk68679hol3od","2024-02-19 14:49:01"
"3229","61","282","1","p6j7n336md9n874fhvkigh1l0b","2024-02-19 15:37:59"
"3230","902622931","282","1","tahkvglp42l3jdlmf1ufmeg97p","2024-02-19 16:02:12"
"3231","570787737","275","1","e3b1pk40udiut8bjg58goaeuac","2024-02-19 16:07:08"
"3232","141980725","272","1","dglrcbs2ma5poohgfhs9ito25m","2024-02-19 17:08:15"
"3233","549686271","272","1","hiqgb8cu1csubnvtd0180ggnsn","2024-02-19 17:09:02"
"3234","553576598","282","1","e276fn9rrnt16vd4k0k9iv2atd","2024-02-19 17:21:09"
"3235","852253997","272","1","d0fc9ejlih5ff2207nnbubri5e","2024-02-19 17:37:07"
"3236","736405297","261","1","vogd1dmf6r90uvoau1li5c0obc","2024-02-19 17:47:04"
"3237","418","261","1","a76od0886iggio5q6nk7dq79jq","2024-02-19 17:52:08"
"3238","419","275","1","ttof5s2t17vc3pn8hg4fq0caeo","2024-02-20 00:57:53"
"3240","419","272","1","oaib53ajm0gdg6qitktcueojek","2024-02-20 01:04:34"
"3241","418","261","1","10sgnd9g35ac31am7hc6lnnfno","2024-02-20 07:15:31"
"3242","970698535","282","1","cc7r30b4n4214cnanlt26755i8","2024-02-20 07:56:49"
"3243","41","282","1","rd4b155jv19s5911ec4gpige20","2024-02-20 10:30:02"
"3244","494773581","273","1","fukklqi7m73p4qt6bbl6roua71","2024-02-20 12:22:10"
"3245","856174430","272","2","ibhktmaudaudru5p84o0im5d0o","2024-02-20 12:49:40"
"3246","686283828","271","1","ulaqdt5lvvq12dcllvc6u7qaj5","2024-02-20 16:22:46"
"3247","158","276","2","vto9g4olhiunnp7nqprrenks1c","2024-02-20 17:26:23"
"3248","926568635","281","1","tg1lo0of4fl9236jjesgqbhaqt","2024-02-20 18:12:55"
"3249","254020332","272","2","klj9pkcop7g3caa1hdlvp69e46","2024-02-20 19:04:01"
"3250","491506744","273","1","d3lch29daci4ii3me3vs7d61go","2024-02-20 19:11:13"
"3251","378807831","294","1","kvluvme5idokju8iespdvh81ki","2024-02-20 19:26:51"
"3252","378807831","288","1","kvluvme5idokju8iespdvh81ki","2024-02-20 19:27:00"
"3253","181","294","1","rra29den5ang5fao8l3ddlv400","2024-02-20 20:36:49"
"3254","181","285","1","rra29den5ang5fao8l3ddlv400","2024-02-20 20:36:53"
"3255","181","302","1","rra29den5ang5fao8l3ddlv400","2024-02-20 20:36:58"
"3256","434949250","297","1","4q03dej7aq0tkrvfvueuvt8uk2","2024-02-20 22:55:37"
"3259","420","282","1","daga0slbdp72634qtc2a4cn25f","2024-02-21 04:52:59"
"3260","420","288","1","daga0slbdp72634qtc2a4cn25f","2024-02-21 04:53:04"
"3261","821574205","272","1","s5kq61cbs1javufu5sakgp0pvp","2024-02-21 06:01:01"
"3262","821574205","273","1","s5kq61cbs1javufu5sakgp0pvp","2024-02-21 06:02:19"
"3263","115292071","271","1","mg80cjrdtr4jq5t5fhsihfprsf","2024-02-21 07:28:33"
"3264","737881335","272","1","rgmsr4ev9ckqj4l8n03hau284t","2024-02-21 07:29:26"
"3265","737881335","273","1","aueu3v8u1qn0te19nnt9el68ov","2024-02-21 07:31:15"
"3266","737881335","264","1","vekf543h0eq9sdaikfaffv0eun","2024-02-21 07:37:26"
"3267","960284541","286","1","j9e1ml37m096vp82qdckdi2cah","2024-02-21 07:55:39"
"3268","960284541","290","1","j9e1ml37m096vp82qdckdi2cah","2024-02-21 07:58:58"
"3271","589874221","286","1","ddovmhq406v5pfupb9rh0d8ec8","2024-02-21 09:24:59"
"3272","589874221","290","1","ddovmhq406v5pfupb9rh0d8ec8","2024-02-21 09:25:12"
"3273","421","286","1","5ugialkcb9udjb1fd4jiv8ndap","2024-02-21 09:29:51"
"3274","421","290","1","5ugialkcb9udjb1fd4jiv8ndap","2024-02-21 09:29:56"
"3275","41","282","1","52v1v622ubgte3mggr0kpth6aj","2024-02-21 10:00:12"
"3276","599065595","272","1","dui79i7kl4jbbqo1go3guft8ga","2024-02-21 10:29:25"
"3277","424051572","294","1","mpmsrd1ipl3h7jv570o2kt7sdl","2024-02-21 10:39:18"
"3278","424051572","282","1","mpmsrd1ipl3h7jv570o2kt7sdl","2024-02-21 10:43:12"
"3279","424051572","301","1","mpmsrd1ipl3h7jv570o2kt7sdl","2024-02-21 10:44:17"
"3280","275540992","276","2","pd1sqaehpmav638jl93dj5hvrc","2024-02-21 11:10:38"
"3281","248686421","305","1","7qdh2fieema5ve7u17bi1fgenk","2024-02-21 16:09:19"
"3282","898359370","276","1","f7ihlmp8k5k4h6kpc0veilgg9d","2024-02-21 16:23:10"
"3283","50","275","1","fkhk9coquu1ugc7fae5d5dueet","2024-02-21 17:25:35"
"3284","957630109","272","1","vjv0t8ut2gvdi65qi763bif912","2024-02-21 18:47:39"
"3285","419","266","1","1hbve9dmurt48ae8da3k0dlgq2","2024-02-21 20:20:27"
"3286","309525037","262","1","m273qh7p4l6qri0vgpnnfmsf3u","2024-02-21 20:22:29"
"3289","467928349","298","1","jej3srkfc205m33qjuudn9kbim","2024-02-21 20:40:20"
"3295","381979069","301","1","09b5b9a0i942tlh3s6gve97a08","2024-02-21 20:57:26"
"3296","564551587","301","1","21enco1i5trt7rlo852l7cp7a6","2024-02-21 21:04:56"
"3297","339","288","1","1b73tmkh4sg6mo3cp7pgb67vg4","2024-02-22 01:59:06"
"3298","339","304","1","1b73tmkh4sg6mo3cp7pgb67vg4","2024-02-22 01:59:42"
"3299","339","303","1","1b73tmkh4sg6mo3cp7pgb67vg4","2024-02-22 02:02:14"
"3300","910048375","283","1","8lj56pjiks4tt9c794lagagbj5","2024-02-22 05:50:00"
